22.7197 	EXP 	text: autoDraw = False
22.7197 	EXP 	image: image = 'images/objects/23051010.thl.jpg'
22.7197 	EXP 	text: text = '+'
22.7197 	EXP 	image: autoDraw = True
23.0064 	EXP 	text: autoDraw = True
23.0186 	EXP 	image: autoDraw = False
23.8151 	EXP 	text: autoDraw = False
23.8154 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'name': 'images/objects/driedprune.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
23.8319 	EXP 	image: autoDraw = False
23.8319 	EXP 	text: autoDraw = False
23.8319 	EXP 	image: image = 'images/objects/driedprune.jpg'
23.8319 	EXP 	text: text = '+'
23.8319 	EXP 	image: autoDraw = True
24.1148 	EXP 	text: autoDraw = True
24.1242 	EXP 	image: autoDraw = False
25.0282 	EXP 	text: autoDraw = False
25.0405 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'name': 'images/faces/male/Bryan_Moynihan.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
25.0825 	EXP 	image: autoDraw = False
25.0825 	EXP 	text: autoDraw = False
25.0825 	EXP 	image: image = 'images/faces/male/Bryan_Moynihan.jpg'
25.0825 	EXP 	text: text = '+'
25.0825 	EXP 	image: autoDraw = True
25.3438 	EXP 	text: autoDraw = True
25.3794 	EXP 	image: autoDraw = False
26.4639 	EXP 	text: autoDraw = False
26.4987 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'name': 'images/objects/22849344.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
26.5179 	EXP 	image: autoDraw = False
26.5179 	EXP 	text: autoDraw = False
26.5179 	EXP 	image: image = 'images/objects/22849344.thl.jpg'
26.5179 	EXP 	text: text = '+'
26.5179 	EXP 	image: autoDraw = True
26.7996 	EXP 	text: autoDraw = True
26.8238 	EXP 	image: autoDraw = False
27.5550 	EXP 	text: autoDraw = False
27.5651 	EXP 	New trial (rep=0, index=20): <Trial 20 (20 in rep 0) data={'name': 'images/objects/swingset.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 20, 'thisTrialN': 20, 'thisRepN': 0}>
27.5805 	EXP 	image: autoDraw = False
27.5805 	EXP 	text: autoDraw = False
27.5805 	EXP 	image: image = 'images/objects/swingset.jpg'
27.5805 	EXP 	text: text = '+'
27.5805 	EXP 	image: autoDraw = True
27.8623 	EXP 	text: autoDraw = True
27.8871 	EXP 	image: autoDraw = False
29.0915 	EXP 	text: autoDraw = False
29.0918 	EXP 	New trial (rep=0, index=21): <Trial 21 (21 in rep 0) data={'name': 'images/objects/Achildsplaype.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 21, 'thisTrialN': 21, 'thisRepN': 0}>
29.1088 	EXP 	image: autoDraw = False
29.1088 	EXP 	text: autoDraw = False
29.1088 	EXP 	image: image = 'images/objects/Achildsplaype.jpg'
29.1088 	EXP 	text: text = '+'
29.1088 	EXP 	image: autoDraw = True
29.3956 	EXP 	text: autoDraw = True
29.4073 	EXP 	image: autoDraw = False
30.6445 	EXP 	text: autoDraw = False
30.6449 	EXP 	New trial (rep=0, index=22): <Trial 22 (22 in rep 0) data={'name': 'images/faces/male/Paulo_Coelho.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 22, 'thisTrialN': 22, 'thisRepN': 0}>
30.7168 	EXP 	image: autoDraw = False
30.7168 	EXP 	text: autoDraw = False
30.7168 	EXP 	image: image = 'images/faces/male/Paulo_Coelho.jpg'
30.7168 	EXP 	text: text = '+'
30.7168 	EXP 	image: autoDraw = True
30.9443 	EXP 	text: autoDraw = True
31.0120 	EXP 	image: autoDraw = False
31.7335 	EXP 	text: autoDraw = False
31.7919 	EXP 	New trial (rep=0, index=23): <Trial 23 (23 in rep 0) data={'name': 'images/objects/26372390.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 23, 'thisTrialN': 23, 'thisRepN': 0}>
31.8151 	EXP 	image: autoDraw = False
31.8151 	EXP 	text: autoDraw = False
31.8151 	EXP 	image: image = 'images/objects/26372390.thl.jpg'
31.8151 	EXP 	text: text = '+'
31.8151 	EXP 	image: autoDraw = True
32.0989 	EXP 	text: autoDraw = True
32.1082 	EXP 	image: autoDraw = False
32.9536 	EXP 	text: autoDraw = False
32.9659 	EXP 	New trial (rep=0, index=24): <Trial 24 (24 in rep 0) data={'name': 'images/faces/female/Bonnie_Wright.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 24, 'thisTrialN': 24, 'thisRepN': 0}>
32.9948 	EXP 	image: autoDraw = False
32.9948 	EXP 	text: autoDraw = False
32.9948 	EXP 	image: image = 'images/faces/female/Bonnie_Wright.jpg'
32.9948 	EXP 	text: text = '+'
32.9948 	EXP 	image: autoDraw = True
33.2639 	EXP 	text: autoDraw = True
33.3020 	EXP 	image: autoDraw = False
34.3517 	EXP 	text: autoDraw = False
34.3636 	EXP 	New trial (rep=0, index=25): <Trial 25 (25 in rep 0) data={'name': 'images/faces/female/Mia_Hamm.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 25, 'thisTrialN': 25, 'thisRepN': 0}>
