11.5247 	EXP 	image: autoDraw = False
11.5247 	EXP 	text: autoDraw = False
11.5247 	EXP 	image: image = 'images/faces/female/Adele.jpg'
11.5247 	EXP 	text: text = '+'
11.5247 	EXP 	image: autoDraw = True
11.7650 	EXP 	text: autoDraw = True
11.8206 	EXP 	image: autoDraw = False
12.7710 	EXP 	text: autoDraw = False
12.8265 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'name': 'images/faces/female/Alice_Walker.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
12.8767 	EXP 	image: autoDraw = False
12.8767 	EXP 	text: autoDraw = False
12.8767 	EXP 	image: image = 'images/faces/female/Alice_Walker.jpg'
12.8767 	EXP 	text: text = '+'
12.8767 	EXP 	image: autoDraw = True
13.1267 	EXP 	text: autoDraw = True
13.1762 	EXP 	image: autoDraw = False
13.9529 	EXP 	text: autoDraw = False
13.9859 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'name': 'images/objects/AHEELCUPS.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
14.0187 	EXP 	image: autoDraw = False
14.0187 	EXP 	text: autoDraw = False
14.0187 	EXP 	image: image = 'images/objects/AHEELCUPS.jpg'
14.0187 	EXP 	text: text = '+'
14.0187 	EXP 	image: autoDraw = True
14.2814 	EXP 	text: autoDraw = True
14.3185 	EXP 	image: autoDraw = False
15.3558 	EXP 	text: autoDraw = False
15.3784 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'name': 'images/objects/Atoyslide.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
15.4092 	EXP 	image: autoDraw = False
15.4092 	EXP 	text: autoDraw = False
15.4092 	EXP 	image: image = 'images/objects/Atoyslide.jpg'
15.4092 	EXP 	text: text = '+'
15.4092 	EXP 	image: autoDraw = True
15.6772 	EXP 	text: autoDraw = True
15.7132 	EXP 	image: autoDraw = False
16.5031 	EXP 	text: autoDraw = False
16.5224 	EXP 	New trial (rep=0, index=12): <Trial 12 (12 in rep 0) data={'name': 'images/faces/female/Kelly_Clarkson.jpg', 'repeat_status': 'original', 'stim_type': 'face', 'thisN': 12, 'thisTrialN': 12, 'thisRepN': 0}>
16.5527 	EXP 	image: autoDraw = False
16.5527 	EXP 	text: autoDraw = False
16.5527 	EXP 	image: image = 'images/faces/female/Kelly_Clarkson.jpg'
16.5527 	EXP 	text: text = '+'
16.5527 	EXP 	image: autoDraw = True
16.8186 	EXP 	text: autoDraw = True
16.8504 	EXP 	image: autoDraw = False
17.6140 	EXP 	text: autoDraw = False
17.6382 	EXP 	New trial (rep=0, index=13): <Trial 13 (13 in rep 0) data={'name': 'images/objects/26370116.thl.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 13, 'thisTrialN': 13, 'thisRepN': 0}>
17.6650 	EXP 	image: autoDraw = False
17.6650 	EXP 	text: autoDraw = False
17.6650 	EXP 	image: image = 'images/objects/26370116.thl.jpg'
17.6650 	EXP 	text: text = '+'
17.6650 	EXP 	image: autoDraw = True
17.9420 	EXP 	text: autoDraw = True
17.9654 	EXP 	image: autoDraw = False
18.7572 	EXP 	text: autoDraw = False
18.7686 	EXP 	New trial (rep=0, index=14): <Trial 14 (14 in rep 0) data={'name': 'images/objects/ATIMECLO3.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 14, 'thisTrialN': 14, 'thisRepN': 0}>
18.7983 	EXP 	image: autoDraw = False
18.7983 	EXP 	text: autoDraw = False
18.7983 	EXP 	image: image = 'images/objects/ATIMECLO3.jpg'
18.7983 	EXP 	text: text = '+'
18.7983 	EXP 	image: autoDraw = True
19.0705 	EXP 	text: autoDraw = True
19.0929 	EXP 	image: autoDraw = False
20.2290 	EXP 	text: autoDraw = False
20.2409 	EXP 	New trial (rep=0, index=15): <Trial 15 (15 in rep 0) data={'name': 'images/objects/ASCREW24.jpg', 'repeat_status': 'original', 'stim_type': 'object', 'thisN': 15, 'thisTrialN': 15, 'thisRepN': 0}>
20.2664 	EXP 	image: autoDraw = False
20.2664 	EXP 	text: autoDraw = False
